status;time;card_type;city;amount;id
fail;18/9/2025 18:12;MastCard;Shiraz;0.0;63
success;24/9/2025 19:51;Amex;Isfahan;120000.0;68
fail;23/9/2025 2:37;Vsa;Qom;914465.0;20
fail;11/9/2025 12:12;Master Card;Mashhad;976246.0;54
fail;21/9/2025 14:11;Amex;TEHRAN;471227.0;1
FAIL;12/9/2025 19:51;Visa;Mashhad;200000.0;91
success;5/9/2025 7:32;Visa;Tehran;914282.0;99
success;23/9/2025 3:00;Amex;Qom;1578078.0;10
success;9/9/2025 2:20;Discover;Shiraz;1502601.0;23
fail;27/9/2025 0:00;nan;Ahvaz;100000.0;51
success;25/9/2025 21:21;Amex;tehr@n;177050.0;24
fail;9/9/2025 23:59;MastCard;Isfahan;-999999.0;13
fail;22/9/2025 23:59;Visa;Isfahan;0.0;29
success;10/9/2025 23:17;MasterCard;Mashhad;200000.0;58
success;22/9/2025 22:27;MasterCard;TEHRAN;300000.0;92
fail;19/9/2025 20:20;MastCard;ThRan;-1.0;96
fail;1/9/2025 21:10;Discover;Tehran ;0.0;43
failed;7/9/2025 14:30;VISA;Tabriz;419089.0;10
success;4/9/2025 6:06;MastCard;Mashhad;-5000.0;31
fail;1/9/2025 6:30;Amex;Tabriz;200000.0;74
fail;15/9/2025 23:59;nan;Isfahan;200000.0;89
failed;8/9/2025 21:21;visa;Tehran;120000.0;98
success;12/9/2025 14:00;Visa;Tehran;12345.0;14
succeed;22/9/2025 21:21;Vsa;Isfahan;545116.0;100
fail;22/9/2025 8:08;Visa;Isfahan;9999999999.0;34
success;18/9/2025 12:44;MasterCard;Tabriz;120000.0;17
fail;15/9/2025 0:00;Visa;Tabriz;0.0;21
success;17/9/2025 2:30;Amex;Ahvaz;-1.0;97
fail;29/9/2025 12:44;MasterCard;Tabriz;0.0;67
fail;14/9/2025 13:10;Amex;Karaj;1158713.0;58
fail;14/9/2025 1:51;MastCard;Isfahan;1782689.0;79
success;18/9/2025 23:59;Amex;Ahvaz;-5000.0;8
success;20/9/2025 2:30;Discover;Tehran;0.0;97
success;18/9/2025 15:45;Vsa;Tehran;545116.0;38
failed;16/9/2025 7:08;Amex;Karaj;1387769.0;26
success;1/9/2025 4:40;MasterCard;TEHRAN;1000.0;64
success;23/9/2025 8:59;visa;Tehran;419089.0;30
succeed;27/9/2025 4:04;Discover;Tehran;1472823.0;9
success;11/9/2025 8:08;MasterCard;tehr@n;0.0;32
fail;15/9/2025 21:23;MastCard;Tehran;0.0;11
succeed;12/9/2025 0:00;Visa;Tabriz;-5000.0;87
fail;8/9/2025 12:34;Discover;tehr@n;1578078.0;34
success;22/9/2025 22:27;Vsa;Ahvaz;-5000.0;18
fail;20/9/2025 2:54;Discover;Isfahan;343679.0;19
success;30/9/2025 17:17;MasterCard;tehr@n;914282.0;54
success;6/9/2025 6:30;Amex;Qom;120000.0;82
fail;3/9/2025 10:05;MastCard;Tehran;9999999999.0;37
success;28/9/2025 14:11;MastCard;Karaj;0.0;82
success;24/9/2025 7:32;Master-Card;Qom;9999999999.0;12
fail;26/9/2025 21:23;Discover;Qom;200000.0;4
fail;30/9/2025 23:59;MastCard;nan;1463119.0;43
fail;13/9/2025 2:24;MastCard;Tehran;1502601.0;27
failed;13/9/2025 0:00;Discover;Shiraz;419089.0;51
success;2/9/2025 21:23;VISA;Mashhad;1578078.0;5
failed;5/9/2025 23:59;Master-Card;Tabriz;850000.0;6
fail;17/9/2025 8:08;Discover;Karaj;-999999.0;77
fail;6/9/2025 23:17;MastCard;Shiraz;976246.0;88
fail;2/9/2025 11:11;MastCard;THR;12345.0;56
fail;4/9/2025 18:00;MasterCard;THR;1463119.0;90
success;22/9/2025 14:00;Master-Card;Qom;177050.0;68
FAIL;26/9/2025 12:12;MastCard;Tabriz;583952.0;97
fail;11/9/2025 2:30;Amex;Mashhad;1578078.0;44
Success;8/9/2025 21:23;Visa;Isfahan;1782689.0;15
fail;12/9/2025 21:10;MasterCard;Tabriz;0.0;91
Success;8/9/2025 19:51;MasterCard;Qom;0.0;42
fail;11/9/2025 23:59;MastCard;Shiraz;250000.0;11
Success;22/9/2025 7:08;Amex;Qom;0.0;73
fail;20/9/2025 3:27;Visa;tehr@n;177050.0;11
Success;8/9/2025 3:00;Discover;Tabriz;1.0;66
fail;29/9/2025 12:12;MasterCard;Isfahan;1578078.0;27
fail;8/9/2025 21:23;MastCard;Shiraz;0.0;58
success;26/9/2025 2:30;MastCard;Qom;63489.0;91
fail;30/9/2025 21:23;MasterCard;Tehran;1578078.0;72
success;17/9/2025 10:48;Visa;Tabriz;205000.0;21
FAIL;20/9/2025 12:12;Discover;Tabriz;99999.0;21
success;20/9/2025 8:08;Discover;karaj;471227.0;72
success;23/9/2025 4:04;Vsa;THR;-999999.0;1
fail;16/9/2025 14:02;Visa;Tabriz;300000.0;58
success;14/9/2025 3:00;MasterCard;Tehran;914465.0;13
success;30/9/2025 14:11;MastCard;Tabriz;545116.0;73
failed;11/9/2025 11:11;VISA;Tehran;443463.0;93
fail;7/9/2025 9:09;visa;Tabriz;976246.0;6
success;16/9/2025 1:01;Master Card;Tabriz;9999999999.0;88
fail;13/9/2025 12:34;MastCard;Mashhad;100.5;58
fail;27/9/2025 7:07;MastCard;Tabriz;-999999.0;17
fail;15/9/2025 2:30;MastCard;Qom;443463.0;73
fail;24/9/2025 5:56;Master-Card;Isfahan;1502601.0;12
fail;16/9/2025 11:11;Master Card;karaj;-5000.0;87
fail;27/9/2025 18:45;MasterCard;tehr@n;-5000.0;52
failed;21/9/2025 19:51;MasterCard;Isfahan;555555.0;76
fail;23/9/2025 17:17;MasterCard;Tehran;585954.0;70
failed;24/9/2025 7:32;Amex;Tabriz;850000.0;73
fail;9/9/2025 14:11;Vsa;Tehran;1578078.0;52
fail;3/9/2025 19:29;Master-Card;Isfahan;1502601.0;37
success;19/9/2025 0:00;MasterCard;Shiraz;-5000.0;3
success;20/9/2025 19:51;Discover;Mashhad;-5000.0;99
success;5/9/2025 19:51;visa;Tabriz;0.0;8
success;10/9/2025 3:27;Visa;Ahvaz;-1.0;10
fail;17/9/2025 7:32;Visa;Tehran;100.5;47
success;15/9/2025 4:04;MastCard;Tabriz;914282.0;41
success;23/9/2025 12:44;Visa;Shiraz;443463.0;64
fail;25/9/2025 2:24;MasterCard;Tehran;1578078.0;42
failed;8/9/2025 4:15;Discover;Karaj;300000.0;43
success;15/9/2025 7:07;Visa;Tehran ;850000.0;9
fail;21/9/2025 2:54;Amex;karaj;-999999.0;14
failed;30/9/2025 19:29;Discover;Tehran;1.0;92
Success;14/9/2025 4:15;MasterCard;Mashhad;1502601.0;97
success;20/9/2025 17:07;Visa;Isfahan;0.0;4
fail;28/9/2025 23:59;Vsa;nan;200000.0;2
Success;7/9/2025 15:45;Discover;Tehran ;-5000.0;98
fail;21/9/2025 7:08;Discover;Tehran;1463119.0;85
fail;23/9/2025 6:06;Discover;TEHRAN;0.0;1
fail;12/9/2025 19:40;MasterCard;Tehran;-5000.0;75
success;17/9/2025 17:17;MasterCard;Tabriz;177050.0;65
Success;17/9/2025 10:05;MasterCard;Isfahan;1158713.0;46
success;10/9/2025 14:02;VISA;Tabriz;650000.0;59
Success;30/9/2025 19:40;Master-Card;THR;343679.0;75
fail;29/9/2025 16:40;Amex;Tabriz;99999.0;7
fail;19/9/2025 9:00;Visa;karaj;100.5;66
success;14/9/2025 7:07;Amex;nan;1578078.0;15
FAIL;11/9/2025 14:55;Visa;karaj;123456.0;72
success;2/9/2025 13:10;MastCard;Isfahan;-5000.0;47
fail;18/9/2025 18:12;Discover;Karaj;1000.0;91
fail;7/9/2025 11:11;Vsa;Mashhad;1472823.0;40
fail;12/9/2025 7:07;Master Card;Ahvaz;0.0;42
fail;26/9/2025 2:24;MasterCard;Tehran;1768588.0;51
fail;2/9/2025 9:00;MasterCard;Shiraz;1427657.0;35
failed;27/9/2025 17:17;Amex;Ahvaz;1578078.0;41
success;20/9/2025 9:09;Visa;Ahvaz;583952.0;85
success;18/9/2025 19:29;nan;Tehran ;-5000.0;57
fail;6/9/2025 22:27;MasterCard;Tehran;900000.0;38
fail;24/9/2025 16:40;Visa;Isfahan;443463.0;72
success;10/9/2025 14:30;MastCard;Mashhad;300000.0;97
failed;20/9/2025 6:06;Visa;Tabriz;9999999999.0;8
success;15/9/2025 19:51;Visa;Tabriz;-999999.0;74
failed;5/9/2025 0:00;Amex;Tehran;0.0;63
failed;20/9/2025 19:51;MastCard;karaj;1463119.0;88
fail;3/9/2025 9:00;Amex;TEHRAN;471227.0;4
fail;5/9/2025 2:30;Amex;Tehran;774681.0;48
success;30/9/2025 10:48;Visa;Tehran;343679.0;52
success;25/9/2025 2:20;MasterCard;Tabriz;12345.0;38
fail;8/9/2025 5:23;Discover;Mashhad;100.5;95
success;8/9/2025 9:09;VISA;Ahvaz;0.0;88
success;8/9/2025 17:07;Visa;Tehran;200000.0;5
Success;12/9/2025 7:08;Discover;Shiraz;300000.0;85
fail;24/9/2025 18:45;Master Card;Tehran;452545.0;70
fail;23/9/2025 6:06;visa;Tehran ;333333.0;81
success;8/9/2025 19:40;Vsa;TEHRAN;1578078.0;90
success;11/9/2025 23:59;Visa;tehr@n;419089.0;24
success;14/9/2025 10:05;Amex;Tehran;0.0;87
Success;8/9/2025 10:48;MasterCard;Mashhad;1.0;77
failed;29/9/2025 12:12;Vsa;Tehran;9999999999.0;17
success;30/9/2025 7:07;Visa;Qom;-5000.0;78
fail;24/9/2025 22:27;Visa;Tabriz;583952.0;99
success;28/9/2025 9:00;MasterCard;Ahvaz;1768588.0;91
success;10/9/2025 12:12;Visa;Shiraz;914465.0;83
failed;7/9/2025 19:40;MastCard;Qom;1502601.0;26
FAIL;28/9/2025 6:30;Vsa;karaj;450000.0;3
success;17/9/2025 7:32;MastCard;Mashhad;-999999.0;2
success;4/9/2025 16:40;MasterCard;Tabriz;177050.0;93
fail;29/9/2025 22:27;Master-Card;Shiraz;9999999999.0;2
fail;13/9/2025 20:20;Visa;tehr@n;1050805.0;22
fail;4/9/2025 2:30;Discover;Qom;1427657.0;71
fail;5/9/2025 14:55;MasterCard;Shiraz;123456.0;4
fail;26/9/2025 3:27;Visa;tehr@n;471227.0;38
fail;22/9/2025 4:40;Visa;Mashhad;471227.0;84
success;4/9/2025 9:09;MasterCard;nan;9999999999.0;70
success;18/9/2025 14:00;Master Card;Tehran;1502601.0;73
success;6/9/2025 21:10;Master-Card;Qom;333333.0;52
success;24/9/2025 19:40;MasterCard;Tabriz;100000.0;31
fail;24/9/2025 7:32;Visa;Mashhad;-5000.0;26
Success;23/9/2025 13:13;Visa;Tehran;1000.0;36
fail;22/9/2025 4:04;Discover;Tabriz;12345.0;26
Success;2/9/2025 9:09;Visa;Tabriz;914465.0;28
fail;23/9/2025 14:30;Visa;Tabriz;976246.0;5
success;11/9/2025 18:45;MastCard;Tehran;123456.0;74
fail;28/9/2025 1:01;Amex;karaj;450000.0;18
fail;14/9/2025 7:32;Discover;Tabriz;-999999.0;15
success;30/9/2025 7:08;Vsa;Isfahan;-999999.0;57
success;5/9/2025 19:51;Vsa;Tehran;200000.0;98
fail;6/9/2025 9:09;MasterCard;Tehran;850000.0;5
success;10/9/2025 18:00;Visa;TEHRAN;177050.0;37
fail;8/9/2025 15:45;nan;karaj;471227.0;87
fail;14/9/2025 16:16;MastCard;karaj;1000.0;87
failed;24/9/2025 12:12;Discover;Isfahan;0.0;22
failed;3/9/2025 21:23;Amex;Tehran;9999999999.0;52
success;12/9/2025 2:37;MasterCard;Tehran;63489.0;15
fail;16/9/2025 21:10;Amex;Qom;12345.0;17
fail;28/9/2025 10:48;MasterCard;karaj;914282.0;51
Success;30/9/2025 4:40;MasterCard;TEHRAN;-5000.0;45
fail;23/9/2025 22:27;MastCard;Tabriz;1000.0;63
failed;17/9/2025 6:30;Amex;Tabriz;0.0;28
fail;1/9/2025 9:00;Visa;Tehran;200000.0;59
succeed;23/9/2025 21:21;Visa;Ahvaz;177050.0;87
fail;10/9/2025 12:12;Discover;Tabriz;-5000.0;21
fail;25/9/2025 2:37;MasterCard;Mashhad;-5000.0;42
success;23/9/2025 15:45;Discover;TEHRAN;-5000.0;81
FAIL;10/9/2025 11:11;Amex;Ahvaz;583952.0;69
FAIL;21/9/2025 19:51;Visa;Tehran;-5000.0;82
success;24/9/2025 17:17;MastCard;Tehran;9999999999.0;17
success;2/9/2025 11:11;Vsa;Ahvaz;100.5;68
success;9/9/2025 14:11;Visa;Qom;583952.0;7
success;22/9/2025 1:51;Amex;Karaj;1768588.0;90
failed;13/9/2025 14:02;VISA;Tehran;850000.0;40
success;25/9/2025 10:48;Visa;THR;1883871.0;40
success;16/9/2025 20:20;nan;Ahvaz;120000.0;43
success;18/9/2025 9:09;Amex;TEHRAN;914465.0;73
success;19/9/2025 3:00;Amex;Isfahan;343679.0;83
failed;12/9/2025 12:12;Visa;Tabriz;1387769.0;51
fail;8/9/2025 0:00;MastCard;Tehran;1305967.0;73
fail;17/9/2025 12:12;MasterCard;tehr@n;585954.0;23
success;15/9/2025 5:23;MastCard;Tehran;9999999999.0;96
fail;10/9/2025 9:00;Vsa;Tehran;-5000.0;32
success;15/9/2025 19:51;MasterCard;Tehran;-999999.0;31
failed;15/9/2025 0:00;Discover;Ahvaz;343679.0;17
success;23/9/2025 14:55;Visa;TEHRAN;333333.0;58
failed;7/9/2025 20:33;Visa;karaj;250000.0;87
fail;13/9/2025 17:07;Master-Card;Qom;0.0;35
failed;17/9/2025 3:27;Visa;nan;1050805.0;30
success;9/9/2025 2:37;Discover;Tehran;471227.0;64
fail;8/9/2025 13:13;Discover;THR;5000.0;53
success;20/9/2025 6:30;Master-Card;Isfahan;555555.0;51
Success;26/9/2025 2:37;MasterCard;Mashhad;200000.0;37
fail;27/9/2025 16:40;visa;Tehran;100.5;91
success;21/9/2025 8:08;MastCard;Tehran;976246.0;6
Success;18/9/2025 11:11;Master-Card;Tabriz;0.0;34
fail;13/9/2025 7:07;Visa;Tehran;12345.0;56
success;16/9/2025 12:34;Discover;Mashhad;583952.0;97
success;9/9/2025 11:11;Visa;Tehran;900000.0;25
fail;12/9/2025 4:04;MasterCard;Tehran;-999999.0;13
success;12/9/2025 10:05;MastCard;THR;0.0;63
fail;6/9/2025 12:44;Visa;TEHRAN;300000.0;66
success;19/9/2025 9:45;Visa;Tehran ;-999999.0;5
fail;28/9/2025 2:54;Amex;Karaj;1463119.0;75
fail;7/9/2025 6:30;Visa;Ahvaz;99999.0;11
success;25/9/2025 4:15;MasterCard;karaj;333333.0;89
fail;3/9/2025 3:27;Visa;Shiraz;585954.0;78
fail;16/9/2025 17:07;MastCard;Tabriz;-5000.0;95
failed;18/9/2025 7:08;MasterCard;Tehran;-5000.0;44
Success;16/9/2025 17:17;Amex;Tabriz;583952.0;100
failed;23/9/2025 6:30;Discover;karaj;177050.0;85
success;7/9/2025 17:07;Discover;Karaj;976246.0;69
failed;4/9/2025 3:00;Vsa;Mashhad;585954.0;2
Success;27/9/2025 4:40;MastCard;Tehran;120000.0;40
success;25/9/2025 8:08;Amex;Tabriz;585954.0;37
fail;30/9/2025 10:05;Amex;Karaj;976246.0;49
fail;8/9/2025 9:45;Visa;Mashhad;583952.0;99
success;13/9/2025 14:02;Master-Card;Isfahan;205000.0;75
Success;13/9/2025 12:12;Vsa;Tabriz;177050.0;36
success;17/9/2025 6:30;Amex;Shiraz;100000.0;75
success;17/9/2025 12:44;nan;Tehran ;583952.0;73
fail;5/9/2025 12:34;Visa;TEHRAN;-5000.0;70
fail;6/9/2025 10:05;MastCard;Tehran;452545.0;34
success;19/9/2025 6:30;VISA;Mashhad;450000.0;58
Success;13/9/2025 14:11;Discover;Tabriz;1463119.0;37
fail;25/9/2025 23:59;Visa;Mashhad;1387769.0;97
failed;28/9/2025 19:19;MastCard;Shiraz;850000.0;60
fail;26/9/2025 7:32;Visa;Tehran;9999999999.0;12
success;14/9/2025 18:12;Master-Card;Ahvaz;914282.0;32
success;22/9/2025 20:20;Visa;Mashhad;0.0;81
failed;4/9/2025 8:08;Amex;nan;9999999999.0;4
fail;28/9/2025 19:19;Discover;Tehran;850000.0;33
fail;7/9/2025 14:02;Visa;Tehran;976246.0;43
fail;8/9/2025 2:37;Master-Card;Karaj;-5000.0;9
Success;25/9/2025 4:04;MastCard;Karaj;774681.0;99
fail;13/9/2025 3:27;Discover;Qom;200000.0;51
fail;27/9/2025 5:56;Discover;Tehran ;1158713.0;95
success;6/9/2025 16:40;MastCard;Isfahan;443463.0;20
success;6/9/2025 7:07;Vsa;Isfahan;-5000.0;39
failed;24/9/2025 19:51;MastCard;TEHRAN;471227.0;23
Success;28/9/2025 2:37;Amex;Qom;0.0;41
success;21/9/2025 3:00;Visa;Isfahan;1463119.0;44
Success;30/9/2025 18:12;Master-Card;Karaj;100.5;35
success;3/9/2025 6:30;MastCard;Shiraz;555555.0;23
fail;28/9/2025 12:34;MasterCard;Tabriz;333333.0;58
Success;3/9/2025 4:15;MasterCard;Tabriz;585954.0;48
success;13/9/2025 19:29;Amex;Isfahan;99999.0;88
success;22/9/2025 3:00;Vsa;Tehran;0.0;58
success;2/9/2025 3:27;MastCard;tehr@n;471227.0;57
fail;16/9/2025 9:45;Master-Card;Tehran;471227.0;88
fail;22/9/2025 14:11;MasterCard;Tehran;1000.0;39
success;29/9/2025 21:23;Amex;Shiraz;774681.0;28
failed;6/9/2025 8:08;Master-Card;Karaj;914282.0;64
success;8/9/2025 4:40;Visa;Karaj;-5000.0;62
fail;23/9/2025 8:59;MasterCard;Isfahan;9999999999.0;83
Success;8/9/2025 21:10;Amex;THR;0.0;62
fail;30/9/2025 19:40;nan;Qom;585954.0;95
fail;25/9/2025 10:48;Visa;Isfahan;1782689.0;85
fail;6/9/2025 7:32;Visa;karaj;200000.0;89
fail;14/9/2025 14:55;Discover;Tabriz;-999999.0;85
success;3/9/2025 4:40;Discover;THR;-5000.0;26
success;10/9/2025 3:27;Discover;Qom;1050805.0;51
failed;3/9/2025 19:51;Amex;TEHRAN;0.0;50
succeed;27/9/2025 16:16;Master-Card;Tehran;0.0;36
failed;12/9/2025 14:00;Amex;tehr@n;1427657.0;26
success;17/9/2025 22:27;Discover;Karaj;900000.0;33
success;27/9/2025 0:00;Master-Card;Shiraz;12345.0;68
failed;29/9/2025 2:37;Amex;Isfahan;-5000.0;73
success;5/9/2025 14:11;Visa;tehr@n;1387769.0;8
success;30/9/2025 14:30;Discover;Isfahan;63489.0;66
success;20/9/2025 20:33;Vsa;Mashhad;50200.0;94
fail;25/9/2025 10:48;MastCard;Ahvaz;0.0;23
success;9/9/2025 19:51;Amex;Tabriz;100.5;70
success;30/9/2025 17:07;Visa;Tabriz;1387769.0;55
success;21/9/2025 10:48;Vsa;Ahvaz;452545.0;43
fail;26/9/2025 1:51;Discover;Tehran;412308.0;21
success;20/9/2025 2:30;Vsa;karaj;443463.0;22
Success;7/9/2025 7:08;Amex;Shiraz;1387769.0;9
FAIL;22/9/2025 23:17;Discover;Qom;-5000.0;34
fail;4/9/2025 7:08;Visa;Tabriz;1578078.0;59
fail;13/9/2025 7:07;Visa;Ahvaz;-999999.0;26
success;13/9/2025 4:15;Discover;Ahvaz;585954.0;1
success;10/9/2025 4:04;Visa;Mashhad;123456.0;5
fail;18/9/2025 7:32;Amex;Isfahan;0.0;41
fail;17/9/2025 2:20;Amex;Tabriz;0.0;63
failed;20/9/2025 6:06;Amex;Ahvaz;900000.0;22
failed;20/9/2025 14:11;Amex;Shiraz;-5000.0;68
success;13/9/2025 21:21;Vsa;Tabriz;650000.0;48
success;17/9/2025 3:00;nan;Ahvaz;450000.0;66
success;22/9/2025 1:51;Visa;THR;1000.0;16
fail;4/9/2025 19:51;Amex;Tehran;583952.0;80
success;1/9/2025 20:20;Visa;Ahvaz;1387769.0;53
fail;1/9/2025 7:07;Visa;THR;976246.0;87
success;15/9/2025 14:00;Amex;nan;1305967.0;65
fail;13/9/2025 13:10;MasterCard;Tabriz;0.0;79
success;17/9/2025 11:11;MastCard;Isfahan;0.0;64
success;24/9/2025 11:11;MasterCard;Tehran ;471227.0;89
fail;26/9/2025 15:45;Visa;Tehran;9999999999.0;68
fail;8/9/2025 17:17;Master-Card;Mashhad;1578078.0;63
fail;18/9/2025 14:30;Visa;Mashhad;1.0;62
success;27/9/2025 23:59;Visa;Shiraz;1768588.0;82
fail;13/9/2025 14:30;Discover;Tabriz;471227.0;81
fail;23/9/2025 7:32;visa;TEHRAN;-5000.0;71
success;14/9/2025 21:21;MasterCard;Tabriz;1578078.0;45
success;8/9/2025 14:11;MasterCard;Shiraz;0.0;52
fail;8/9/2025 19:19;Vsa;Mashhad;100000.0;74
success;27/9/2025 18:45;Amex;Tabriz;0.0;65
Success;26/9/2025 6:30;Vsa;Tehran;100.5;2
Success;15/9/2025 7:07;MasterCard;tehr@n;63489.0;49
fail;27/9/2025 10:48;VISA;Qom;333333.0;22
failed;13/9/2025 14:55;Vsa;Qom;250000.0;97
success;7/9/2025 14:11;MasterCard;Ahvaz;177050.0;29
FAIL;5/9/2025 23:59;Discover;Tehran;9999999999.0;35
success;17/9/2025 12:12;nan;Karaj;-5000.0;81
success;28/9/2025 10:48;MastCard;Tehran;0.0;76
success;25/9/2025 14:02;Amex;Karaj;100.5;24
success;29/9/2025 19:40;MastCard;Tehran;0.0;95
failed;16/9/2025 19:19;Amex;karaj;1387769.0;30
fail;23/9/2025 11:11;Visa;Karaj;177050.0;84
fail;2/9/2025 23:59;Discover;Isfahan;443463.0;42
success;22/9/2025 11:11;Amex;Isfahan;200000.0;71
Success;18/9/2025 2:37;Visa;Tehran;0.0;50
success;17/9/2025 2:37;MasterCard;TEHRAN;900000.0;71
success;30/9/2025 9:09;MastCard;Tehran;1427657.0;60
success;7/9/2025 8:08;Visa;Mashhad;0.0;30
fail;13/9/2025 6:06;Visa;Tabriz;0.0;12
fail;18/9/2025 5:56;Vsa;nan;100000.0;49
success;29/9/2025 13:13;Amex;Qom;585954.0;96
FAIL;14/9/2025 22:27;Visa;Tehran;1578078.0;82
fail;30/9/2025 14:11;Vsa;Shiraz;120000.0;46
success;18/9/2025 20:20;Amex;nan;177050.0;43
fail;13/9/2025 12:12;Discover;Qom;471227.0;2
fail;11/9/2025 7:08;Discover;Mashhad;774681.0;98
fail;21/9/2025 19:40;Visa;Tabriz;0.0;75
success;30/9/2025 1:51;Vsa;Tehran;900000.0;99
fail;21/9/2025 7:08;MasterCard;Tabriz;914465.0;80
fail;16/9/2025 14:11;Amex;Qom;177050.0;54
success;23/9/2025 18:45;Master-Card;Ahvaz;419089.0;35
FAIL;17/9/2025 10:05;Visa;THR;120000.0;52
fail;8/9/2025 12:34;Visa;Ahvaz;205000.0;33
success;19/9/2025 20:20;Visa;Tehran;976246.0;85
fail;20/9/2025 2:20;Visa;Ahvaz;250000.0;84
Success;15/9/2025 11:11;Amex;Qom;1578078.0;72
success;9/9/2025 18:45;Amex;Mashhad;1578078.0;51
failed;20/9/2025 1:51;Visa;Qom;419089.0;26
fail;10/9/2025 7:32;Visa;Tehran;200000.0;98
success;12/9/2025 2:37;Visa;Tehran;0.0;62
success;21/9/2025 7:32;Master Card;Mashhad;123456.0;61
fail;23/9/2025 11:11;MastCard;Tehran;443463.0;26
fail;20/9/2025 19:51;Amex;Qom;-5000.0;37
success;30/9/2025 17:07;Discover;Isfahan;5000.0;30
success;1/9/2025 10:48;MasterCard;TEHRAN;343679.0;96
fail;25/9/2025 6:06;Visa;tehr@n;450000.0;98
success;20/9/2025 0:00;visa;Tehran ;419089.0;11
fail;9/9/2025 13:13;MastCard;TEHRAN;471227.0;53
fail;22/9/2025 19:19;Amex;ThRan;419089.0;41
success;15/9/2025 0:00;Amex;Karaj;1768588.0;5
fail;1/9/2025 14:55;MasterCard;Tehran ;1768588.0;66
success;12/9/2025 7:32;Discover;Shiraz;850000.0;13
fail;3/9/2025 23:59;Visa;karaj;50200.0;63
success;11/9/2025 6:30;Amex;Tehran;1427657.0;82
success;2/9/2025 2:37;Visa;Karaj;99999.0;91
FAIL;16/9/2025 4:04;Visa;tehr@n;100.5;25
fail;9/9/2025 10:48;Amex;Qom;555555.0;44
success;15/9/2025 23:17;nan;Tehran;123456.0;14
fail;12/9/2025 3:27;nan;Mashhad;650000.0;69
success;1/9/2025 17:07;Visa;Karaj;-5000.0;59
success;13/9/2025 4:40;Visa;Ahvaz;177050.0;56
fail;14/9/2025 20:33;Amex;Mashhad;900000.0;52
success;25/9/2025 4:15;Vsa;Tabriz;1782689.0;66
fail;25/9/2025 14:11;Master Card;TEHRAN;583952.0;68
fail;8/9/2025 14:55;Master-Card;Ahvaz;1.0;12
fail;8/9/2025 9:00;MastCard;Tabriz;100.5;75
success;27/9/2025 14:00;Visa;karaj;177050.0;68
success;30/9/2025 17:07;Visa;Isfahan;1463119.0;43
fail;12/9/2025 3:00;Visa;Tabriz;583952.0;73
success;1/9/2025 9:00;Amex;THR;1578078.0;74
fail;11/9/2025 1:01;Visa;THR;850000.0;92
fail;8/9/2025 2:30;MastCard;Isfahan;0.0;6
success;10/9/2025 22:27;MastCard;Tehran;1000.0;15
success;30/9/2025 12:12;Visa;Tehran;0.0;42
fail;19/9/2025 18:45;Master-Card;TEHRAN;585954.0;31
fail;11/9/2025 7:08;MasterCard;TEHRAN;914282.0;87
failed;7/9/2025 10:05;Master-Card;Mashhad;0.0;53
fail;11/9/2025 3:27;Master-Card;Tabriz;200000.0;6
fail;17/9/2025 8:08;Visa;Tabriz;-5000.0;33
success;1/9/2025 12:44;Discover;TEHRAN;177050.0;29
success;26/9/2025 12:34;Visa;Tabriz;177050.0;21
success;29/9/2025 20:20;Vsa;Mashhad;585954.0;54
failed;21/9/2025 1:01;MasterCard;Karaj;50200.0;56
fail;21/9/2025 9:09;nan;Tabriz;545116.0;95
success;8/9/2025 19:40;Visa;Tabriz;-5000.0;21
fail;23/9/2025 8:08;MastCard;Isfahan;123456.0;55
success;24/9/2025 11:11;visa;Shiraz;100000.0;58
failed;6/9/2025 13:10;Amex;karaj;333333.0;64
success;22/9/2025 21:23;Visa;Qom;0.0;87
success;18/9/2025 7:08;Amex;Tehran;205000.0;46
failed;6/9/2025 7:08;Visa;Mashhad;900000.0;84
fail;5/9/2025 4:04;Visa;Tehran;850000.0;22
success;13/9/2025 21:21;Discover;Tehran;412308.0;60
Success;19/9/2025 17:17;Discover;Qom;-5000.0;11
success;22/9/2025 14:02;Vsa;tehr@n;1883871.0;47
fail;8/9/2025 2:54;Discover;karaj;419089.0;31
fail;9/9/2025 2:24;MastCard;Ahvaz;585954.0;77
fail;17/9/2025 7:08;Visa;Karaj;177050.0;18
fail;3/9/2025 11:11;Visa;TEHRAN;-999999.0;22
success;19/9/2025 21:10;Visa;Ahvaz;200000.0;56
fail;11/9/2025 12:44;Visa;Shiraz;0.0;17
fail;24/9/2025 7:07;Discover;Isfahan;900000.0;38
success;17/9/2025 9:45;Amex;Tehran;1463119.0;25
success;21/9/2025 19:29;visa;Mashhad;-5000.0;32
success;19/9/2025 17:17;Discover;TEHRAN;100.5;15
success;2/9/2025 10:05;Visa;Qom;-5000.0;13
fail;8/9/2025 14:55;Visa;Tehran;850000.0;58
fail;19/9/2025 11:11;Master-Card;Shiraz;419089.0;91
fail;7/9/2025 5:56;MastCard;Mashhad;5000.0;50
success;28/9/2025 9:45;Vsa;tehr@n;1463119.0;11
fail;27/9/2025 9:00;Visa;Tehran;177050.0;13
success;17/9/2025 19:51;Visa;Karaj;177050.0;98
fail;6/9/2025 19:29;Visa;Karaj;555555.0;50
Success;19/9/2025 0:00;Master-Card;ThRan;545116.0;38
success;24/9/2025 12:12;Visa;Qom;583952.0;1
