status;status_new;date;time;card_type;city;amount
success;SUCCESS;23/9/2025;3:00:00 ðì;Master Card;Shiraz;1502601.0
fail;FAIL;14/9/2025;7:08:00 ðì;Visa;Tehran;914465.0
success;SUCCESS;14/9/2025;3:27:00 ðì;Master Card;Isfahan;200000.0
fail;FAIL;4/9/2025;11:17:00 ìì;Visa;Tehran;123456.0
success;SUCCESS;30/9/2025;9:09:00 ðì;Visa;Mashhad;200000.0
success;SUCCESS;6/9/2025;12:34:00 ìì;Visa;Ahvaz;1782689.0
success;SUCCESS;11/9/2025;2:30:00 ðì;Discover;Tehran;100.5
fail;FAIL;14/9/2025;12:00:00 ðì;Discover;Tehran;583952.0
success;SUCCESS;28/9/2025;8:20:00 ìì;visa;Tehran;412308.0
fail;FAIL;13/9/2025;11:59:00 ìì;Amex;karaj;976246.0
success;SUCCESS;29/9/2025;11:17:00 ìì;Visa;Tehran;300000.0
fail;FAIL;19/9/2025;2:11:00 ìì;Master Card;Tehran;343679.0
fail;FAIL;27/9/2025;7:07:00 ðì;Discover;Tehran;50200.0
fail;FAIL;6/9/2025;2:37:00 ðì;Master Card;Tehran;471227.0
fail;FAIL;2/9/2025;7:07:00 ðì;visa;Mashhad;343679.0
fail;FAIL;8/9/2025;3:27:00 ðì;Visa;Isfahan;1578078.0
success;SUCCESS;17/9/2025;10:05:00 ðì;Visa;Isfahan;419089.0
success;SUCCESS;10/9/2025;2:00:00 ìì;Amex;Tehran;555555.0
Success;SUCCESS;16/9/2025;12:00:00 ðì;Master Card;Tehran;1883871.0
success;SUCCESS;28/9/2025;12:34:00 ìì;Visa;Tehran;177050.0
fail;FAIL;2/9/2025;8:33:00 ìì;Visa;Tabriz;1000.0
fail;FAIL;26/9/2025;6:06:00 ðì;Master Card;Mashhad;177050.0
fail;FAIL;28/9/2025;11:11:00 ðì;Amex;Isfahan;471227.0
success;SUCCESS;2/9/2025;9:00:00 ðì;Master Card;Tehran;1.0
fail;FAIL;7/9/2025;10:48:00 ðì;Master Card;Shiraz;1387769.0
fail;FAIL;24/9/2025;11:11:00 ðì;Discover;Karaj;5000.0
success;SUCCESS;23/9/2025;9:45:00 ðì;Visa;Mashhad;774681.0
fail;FAIL;27/9/2025;3:45:00 ìì;Visa;Tabriz;1883871.0
fail;FAIL;29/9/2025;7:40:00 ìì;Visa;Isfahan;1782689.0
fail;FAIL;7/9/2025;12:00:00 ðì;Master Card;Tabriz;471227.0
Success;SUCCESS;21/9/2025;6:00:00 ìì;Master Card;Tehran;850000.0
fail;FAIL;9/9/2025;9:10:00 ìì;Visa;Tehran;1578078.0
fail;FAIL;21/9/2025;6:30:00 ðì;Master Card;Karaj;1768588.0
success;SUCCESS;13/9/2025;11:11:00 ðì;Discover;Tehran;100.5
fail;FAIL;21/9/2025;7:19:00 ìì;Discover;Shiraz;177050.0
success;SUCCESS;19/9/2025;3:45:00 ìì;Discover;Tehran;250000.0
success;SUCCESS;25/9/2025;8:33:00 ìì;Visa;Tehran;1000.0
success;SUCCESS;17/9/2025;8:20:00 ìì;Visa;Tabriz;1578078.0
success;SUCCESS;23/9/2025;11:11:00 ðì;Visa;Ahvaz;205000.0
success;SUCCESS;23/9/2025;11:59:00 ìì;Discover;Tehran;419089.0
FAIL;FAIL;30/9/2025;3:27:00 ðì;Visa;Tehran;1158713.0
success;SUCCESS;10/9/2025;12:00:00 ðì;Discover;Tehran;1463119.0
fail;FAIL;10/9/2025;10:48:00 ðì;Master Card;karaj;100000.0
fail;FAIL;4/9/2025;1:01:00 ðì;VISA;Isfahan;123456.0
success;SUCCESS;8/9/2025;2:54:00 ðì;Amex;Tabriz;650000.0
fail;FAIL;22/9/2025;1:51:00 ðì;Visa;Tehran;1883871.0
FAIL;FAIL;20/9/2025;2:30:00 ðì;Visa;Tehran ;545116.0
fail;FAIL;18/9/2025;2:55:00 ìì;Discover;Tehran ;1768588.0
fail;FAIL;14/9/2025;4:15:00 ðì;Discover;Tabriz;1782689.0
success;SUCCESS;18/9/2025;6:30:00 ðì;Amex;Tehran ;12345.0
fail;FAIL;28/9/2025;4:15:00 ðì;Discover;Tabriz;1883871.0
fail;FAIL;14/9/2025;3:45:00 ìì;Master Card;Tehran;1782689.0
fail;FAIL;20/9/2025;3:27:00 ðì;visa;Tabriz;1782689.0
fail;FAIL;24/9/2025;8:20:00 ìì;Master Card;Isfahan;1883871.0
success;SUCCESS;15/9/2025;12:12:00 ìì;Amex;Tehran;100.5
fail;FAIL;13/9/2025;2:24:00 ðì;Master Card;Tehran;450000.0
fail;FAIL;23/9/2025;2:54:00 ðì;Discover;Tehran;99999.0
fail;FAIL;8/9/2025;1:51:00 ðì;Master Card;Qom;471227.0
fail;FAIL;18/9/2025;2:30:00 ðì;Master Card;Isfahan;1782689.0
fail;FAIL;23/9/2025;9:45:00 ðì;Visa;Qom;650000.0
success;SUCCESS;14/9/2025;8:08:00 ðì;Master Card;Isfahan;450000.0
fail;FAIL;2/9/2025;2:30:00 ðì;Master Card;Tehran ;650000.0
fail;FAIL;11/9/2025;7:07:00 ðì;Master Card;Shiraz;471227.0
success;SUCCESS;15/9/2025;12:12:00 ìì;Visa;Tabriz;1578078.0
fail;FAIL;25/9/2025;5:56:00 ðì;Master Card;Isfahan;452545.0
fail;FAIL;17/9/2025;10:48:00 ðì;visa;karaj;914465.0
fail;FAIL;29/9/2025;6:06:00 ðì;Master Card;Shiraz;123456.0
fail;FAIL;26/9/2025;3:27:00 ðì;Visa;Qom;850000.0
success;SUCCESS;18/9/2025;1:01:00 ðì;Master Card;Isfahan;914282.0
success;SUCCESS;6/9/2025;2:30:00 ìì;Visa;Ahvaz;63489.0
Success;SUCCESS;17/9/2025;7:19:00 ìì;Visa;Karaj;914282.0
fail;FAIL;18/9/2025;3:00:00 ðì;Master Card;Karaj;471227.0
fail;FAIL;9/9/2025;8:59:00 ðì;Master Card;Tehran;1578078.0
success;SUCCESS;5/9/2025;2:54:00 ðì;Master Card;Qom;177050.0
success;SUCCESS;12/9/2025;8:08:00 ðì;Visa;karaj;100.5
fail;FAIL;25/9/2025;10:48:00 ðì;Visa;Tehran;1.0
fail;FAIL;29/9/2025;10:05:00 ðì;visa;Tehran;555555.0
fail;FAIL;11/9/2025;12:12:00 ìì;Visa;Mashhad;1502601.0
fail;FAIL;1/9/2025;4:16:00 ìì;Discover;Tehran;914465.0
FAIL;FAIL;11/9/2025;2:24:00 ðì;Master Card;Karaj;1782689.0
success;SUCCESS;9/9/2025;2:24:00 ðì;Amex;Tehran;450000.0
fail;FAIL;2/9/2025;2:24:00 ðì;Master Card;Tehran;545116.0
success;SUCCESS;12/9/2025;11:17:00 ìì;Visa;Qom;250000.0
success;SUCCESS;4/9/2025;9:23:00 ìì;Discover;Tabriz;1578078.0
fail;FAIL;4/9/2025;8:08:00 ðì;VISA;Karaj;1883871.0
success;SUCCESS;18/9/2025;7:51:00 ìì;Visa;Tehran;1578078.0
fail;FAIL;15/9/2025;1:13:00 ìì;Master Card;Tehran;1502601.0
fail;FAIL;13/9/2025;5:23:00 ðì;Visa;Isfahan;100.5
Success;SUCCESS;19/9/2025;9:21:00 ìì;Discover;karaj;1502601.0
success;SUCCESS;6/9/2025;8:08:00 ðì;Visa;Tehran;419089.0
success;SUCCESS;16/9/2025;3:45:00 ìì;Amex;karaj;5000.0
fail;FAIL;24/9/2025;2:37:00 ðì;visa;Qom;976246.0
success;SUCCESS;12/9/2025;11:59:00 ìì;Amex;Mashhad;100.5
success;SUCCESS;19/9/2025;2:02:00 ìì;Master Card;Tehran;976246.0
fail;FAIL;5/9/2025;8:08:00 ðì;Visa;Karaj;914465.0
fail;FAIL;26/9/2025;12:44:00 ìì;Master Card;Tabriz;1387769.0
fail;FAIL;23/9/2025;1:01:00 ðì;visa;Tehran;583952.0
success;SUCCESS;29/9/2025;6:45:00 ìì;Discover;Shiraz;1387769.0
success;SUCCESS;1/9/2025;2:24:00 ðì;Master Card;Tehran;1502601.0
success;SUCCESS;28/9/2025;2:20:00 ðì;Amex;Karaj;1.0
success;SUCCESS;25/9/2025;12:34:00 ìì;Master Card;Ahvaz;5000.0
success;SUCCESS;24/9/2025;2:11:00 ìì;Visa;Tabriz;1.0
success;SUCCESS;23/9/2025;8:20:00 ìì;Visa;Qom;545116.0
FAIL;FAIL;10/9/2025;2:11:00 ìì;Master Card;Mashhad;205000.0
Success;SUCCESS;15/9/2025;12:34:00 ìì;Visa;Qom;1472823.0
success;SUCCESS;23/9/2025;2:24:00 ðì;Master Card;Qom;333333.0
success;SUCCESS;11/9/2025;3:00:00 ðì;Visa;Karaj;412308.0
fail;FAIL;13/9/2025;2:11:00 ìì;Visa;Tehran;1883871.0
success;SUCCESS;5/9/2025;4:15:00 ðì;Amex;Tehran;50200.0
fail;FAIL;1/9/2025;9:23:00 ìì;Visa;Mashhad;200000.0
success;SUCCESS;12/9/2025;12:12:00 ìì;Discover;Tehran;1578078.0
fail;FAIL;11/9/2025;9:23:00 ìì;Visa;Mashhad;471227.0
success;SUCCESS;25/9/2025;2:37:00 ðì;Amex;Tabriz;63489.0
fail;FAIL;30/9/2025;9:09:00 ðì;Visa;Ahvaz;900000.0
success;SUCCESS;9/9/2025;3:27:00 ðì;Amex;Tabriz;1050805.0
success;SUCCESS;21/9/2025;9:21:00 ìì;Master Card;Mashhad;177050.0
fail;FAIL;20/9/2025;8:33:00 ìì;Visa;Tehran;850000.0
fail;FAIL;19/9/2025;2:02:00 ìì;Visa;Ahvaz;333333.0
fail;FAIL;19/9/2025;12:12:00 ìì;Master Card;Ahvaz;1768588.0
fail;FAIL;12/9/2025;11:11:00 ðì;Visa;Tehran;1.0
fail;FAIL;5/9/2025;10:05:00 ðì;Amex;Tehran;99999.0
success;SUCCESS;17/9/2025;2:37:00 ðì;Visa;Isfahan;1883871.0
fail;FAIL;16/9/2025;11:11:00 ðì;Amex;Isfahan;583952.0
success;SUCCESS;9/9/2025;4:40:00 ìì;Visa;Tabriz;1502601.0
fail;FAIL;3/9/2025;1:10:00 ìì;Visa;Tehran;1427657.0
fail;FAIL;15/9/2025;7:32:00 ðì;Master Card;Qom;650000.0
fail;FAIL;16/9/2025;10:48:00 ðì;Amex;karaj;583952.0
success;SUCCESS;18/9/2025;9:09:00 ðì;Visa;Mashhad;250000.0
fail;FAIL;14/9/2025;2:30:00 ðì;Amex;Ahvaz;585954.0
success;SUCCESS;3/9/2025;2:02:00 ìì;Visa;Tehran;1782689.0
fail;FAIL;12/9/2025;10:27:00 ìì;Master Card;Ahvaz;976246.0
success;SUCCESS;9/9/2025;2:54:00 ðì;Discover;Mashhad;583952.0
fail;FAIL;28/9/2025;3:45:00 ìì;Discover;Mashhad;1.0
success;SUCCESS;7/9/2025;7:19:00 ìì;VISA;Tehran;333333.0
fail;FAIL;9/9/2025;2:20:00 ðì;Master Card;Karaj;1050805.0
success;SUCCESS;13/9/2025;7:51:00 ìì;Discover;Tehran;412308.0
success;SUCCESS;18/9/2025;10:05:00 ðì;Visa;Tehran;1782689.0
fail;FAIL;5/9/2025;12:00:00 ðì;Visa;Tehran;177050.0
fail;FAIL;13/9/2025;1:51:00 ðì;Visa;Tehran;100000.0
Success;SUCCESS;2/9/2025;2:30:00 ðì;Visa;Tabriz;914282.0
Success;SUCCESS;9/9/2025;2:11:00 ìì;Amex;Tabriz;1472823.0
fail;FAIL;9/9/2025;9:09:00 ðì;Discover;Mashhad;1463119.0
fail;FAIL;6/9/2025;6:12:00 ìì;Master Card;Mashhad;1883871.0
success;SUCCESS;11/9/2025;11:11:00 ðì;Visa;Isfahan;343679.0
success;SUCCESS;22/9/2025;9:10:00 ìì;Master Card;karaj;177050.0
fail;FAIL;1/9/2025;12:44:00 ìì;Master Card;Tehran;585954.0
fail;FAIL;13/9/2025;12:34:00 ìì;Visa;Tabriz;443463.0
success;SUCCESS;2/9/2025;7:40:00 ìì;Discover;Shiraz;419089.0
success;SUCCESS;9/9/2025;7:51:00 ìì;Visa;Ahvaz;471227.0
success;SUCCESS;8/9/2025;3:00:00 ðì;Discover;Mashhad;583952.0
success;SUCCESS;7/9/2025;11:59:00 ìì;Discover;Tehran;1768588.0
fail;FAIL;18/9/2025;7:08:00 ðì;Master Card;karaj;343679.0
success;SUCCESS;3/9/2025;11:11:00 ðì;Discover;Isfahan;12345.0
fail;FAIL;28/9/2025;12:12:00 ìì;Amex;Ahvaz;900000.0
success;SUCCESS;6/9/2025;12:00:00 ðì;Visa;Tabriz;12345.0
fail;FAIL;12/9/2025;12:34:00 ìì;VISA;Karaj;850000.0
success;SUCCESS;1/9/2025;2:00:00 ìì;Visa;Tabriz;1472823.0
success;SUCCESS;4/9/2025;6:12:00 ìì;Discover;Tabriz;120000.0
success;SUCCESS;3/9/2025;10:48:00 ðì;Master Card;Tabriz;1050805.0
success;SUCCESS;13/9/2025;5:23:00 ðì;Master Card;Shiraz;100.5
fail;FAIL;22/9/2025;2:24:00 ðì;Master Card;Isfahan;850000.0
fail;FAIL;22/9/2025;3:27:00 ðì;Discover;Tehran;1472823.0
fail;FAIL;21/9/2025;6:06:00 ðì;Amex;Tehran;100000.0
fail;FAIL;15/9/2025;12:44:00 ìì;Amex;Shiraz;1883871.0
fail;FAIL;21/9/2025;10:48:00 ðì;Master Card;Isfahan;471227.0
fail;FAIL;10/9/2025;7:40:00 ìì;Visa;Shiraz;545116.0
success;SUCCESS;14/9/2025;11:11:00 ðì;Master Card;Tehran;555555.0
success;SUCCESS;6/9/2025;9:23:00 ìì;Master Card;Tehran;100.5
success;SUCCESS;24/9/2025;4:04:00 ðì;Master Card;karaj;1.0
fail;FAIL;2/9/2025;3:00:00 ðì;Discover;Tehran;1472823.0
fail;FAIL;22/9/2025;9:21:00 ìì;visa;Tehran;1578078.0
success;SUCCESS;4/9/2025;11:17:00 ìì;Master Card;Tehran;1305967.0
FAIL;FAIL;14/9/2025;8:59:00 ðì;Master Card;Qom;120000.0
fail;FAIL;10/9/2025;3:27:00 ðì;Master Card;Tehran;914282.0
FAIL;FAIL;3/9/2025;6:00:00 ìì;Visa;Shiraz;1158713.0
fail;FAIL;25/9/2025;8:08:00 ðì;Visa;Mashhad;1305967.0
fail;FAIL;3/9/2025;4:15:00 ðì;Amex;Tabriz;123456.0
success;SUCCESS;15/9/2025;11:11:00 ðì;Visa;Tehran ;5000.0
success;SUCCESS;6/9/2025;6:30:00 ðì;Visa;Tehran;200000.0
success;SUCCESS;17/9/2025;4:04:00 ðì;Master Card;Tehran;1050805.0
fail;FAIL;12/9/2025;9:23:00 ìì;Master Card;Tehran;100.5
fail;FAIL;22/9/2025;9:45:00 ðì;visa;Isfahan;976246.0
fail;FAIL;20/9/2025;3:45:00 ìì;Master Card;Isfahan;100.5
Success;SUCCESS;24/9/2025;6:12:00 ìì;Master Card;Karaj;1050805.0
fail;FAIL;29/9/2025;7:08:00 ðì;Discover;Tabriz;471227.0
success;SUCCESS;25/9/2025;2:55:00 ìì;Visa;Ahvaz;443463.0
fail;FAIL;4/9/2025;2:02:00 ìì;Visa;Ahvaz;177050.0
success;SUCCESS;26/9/2025;4:40:00 ìì;Visa;Tehran;471227.0
fail;FAIL;28/9/2025;4:40:00 ðì;Master Card;Mashhad;343679.0
fail;FAIL;26/9/2025;3:45:00 ìì;Visa;Tehran;419089.0
success;SUCCESS;6/9/2025;8:08:00 ðì;Visa;Tabriz;1883871.0
fail;FAIL;20/9/2025;12:00:00 ðì;Amex;Mashhad;200000.0
fail;FAIL;23/9/2025;11:11:00 ðì;Master Card;Tehran;300000.0
fail;FAIL;28/9/2025;7:08:00 ðì;Master Card;Mashhad;100.5
success;SUCCESS;17/9/2025;6:00:00 ìì;Discover;Tehran;412308.0
fail;FAIL;8/9/2025;2:37:00 ðì;Visa;Tehran;1578078.0
fail;FAIL;28/9/2025;11:59:00 ìì;Master Card;Tehran;343679.0
fail;FAIL;26/9/2025;7:40:00 ìì;Amex;Tehran;250000.0
success;SUCCESS;12/9/2025;2:30:00 ðì;Discover;Tehran;12345.0
fail;FAIL;22/9/2025;10:48:00 ðì;visa;Tabriz;200000.0
success;SUCCESS;21/9/2025;6:30:00 ðì;Visa;Qom;1768588.0
fail;FAIL;10/9/2025;5:23:00 ðì;Visa;Tabriz;63489.0
fail;FAIL;27/9/2025;6:12:00 ìì;Visa;Isfahan;100.5
fail;FAIL;15/9/2025;9:21:00 ìì;Visa;Tehran;200000.0
fail;FAIL;30/9/2025;2:11:00 ìì;Discover;Tehran;1578078.0
success;SUCCESS;9/9/2025;6:06:00 ðì;Master Card;Isfahan;976246.0
fail;FAIL;5/9/2025;7:08:00 ðì;Amex;Qom;914282.0
success;SUCCESS;6/9/2025;2:55:00 ìì;Visa;Karaj;471227.0
success;SUCCESS;7/9/2025;12:00:00 ðì;Visa;karaj;333333.0
Success;SUCCESS;21/9/2025;2:11:00 ìì;Visa;Mashhad;177050.0
fail;FAIL;25/9/2025;6:06:00 ðì;Discover;Tehran;1000.0
fail;FAIL;1/9/2025;1:01:00 ðì;Master Card;Ahvaz;976246.0
fail;FAIL;26/9/2025;9:10:00 ìì;Discover;Tabriz;1472823.0
success;SUCCESS;7/9/2025;8:33:00 ìì;Discover;Shiraz;1578078.0
success;SUCCESS;25/9/2025;12:12:00 ìì;Visa;Isfahan;1578078.0
Success;SUCCESS;12/9/2025;7:29:00 ìì;Visa;Tehran;177050.0
success;SUCCESS;16/9/2025;6:06:00 ðì;Discover;Tehran;1463119.0
success;SUCCESS;4/9/2025;3:45:00 ìì;Visa;Mashhad;914282.0
fail;FAIL;13/9/2025;9:45:00 ðì;Master Card;Shiraz;200000.0
success;SUCCESS;7/9/2025;6:00:00 ìì;Visa;Tehran;583952.0
success;SUCCESS;4/9/2025;8:33:00 ìì;Visa;Ahvaz;419089.0
Success;SUCCESS;15/9/2025;9:10:00 ìì;Amex;Tehran;1050805.0
success;SUCCESS;19/9/2025;11:11:00 ðì;Master Card;Mashhad;333333.0
success;SUCCESS;9/9/2025;12:00:00 ðì;Master Card;Tabriz;177050.0
fail;FAIL;11/9/2025;10:05:00 ðì;Master Card;Ahvaz;12345.0
success;SUCCESS;23/9/2025;10:48:00 ðì;Master Card;Tehran;976246.0
success;SUCCESS;25/9/2025;5:17:00 ìì;Master Card;Tehran;1463119.0
fail;FAIL;24/9/2025;2:20:00 ðì;Visa;Isfahan;976246.0
fail;FAIL;8/9/2025;6:30:00 ðì;Discover;Mashhad;419089.0
fail;FAIL;27/9/2025;2:30:00 ðì;Amex;Tehran;5000.0
fail;FAIL;4/9/2025;3:00:00 ðì;Visa;Tehran;205000.0
success;SUCCESS;8/9/2025;12:44:00 ìì;Amex;Qom;1000.0
success;SUCCESS;3/9/2025;8:08:00 ðì;Master Card;Tehran;12345.0
fail;FAIL;29/9/2025;2:00:00 ìì;Discover;Isfahan;1768588.0
fail;FAIL;29/9/2025;6:06:00 ðì;Master Card;Isfahan;1782689.0
Success;SUCCESS;28/9/2025;9:10:00 ìì;Master Card;Mashhad;583952.0
fail;FAIL;13/9/2025;6:30:00 ðì;Master Card;Mashhad;343679.0
fail;FAIL;15/9/2025;2:55:00 ìì;Amex;Tabriz;443463.0
success;SUCCESS;28/9/2025;11:59:00 ìì;Amex;Ahvaz;1463119.0
success;SUCCESS;23/9/2025;6:12:00 ìì;Amex;Ahvaz;333333.0
success;SUCCESS;12/9/2025;9:45:00 ðì;Visa;Qom;200000.0
fail;FAIL;26/9/2025;2:30:00 ìì;Discover;Tehran;333333.0
FAIL;FAIL;8/9/2025;12:12:00 ìì;Discover;Qom;333333.0
Success;SUCCESS;23/9/2025;11:11:00 ðì;Discover;Tehran;471227.0
fail;FAIL;5/9/2025;9:00:00 ðì;Discover;Tabriz;850000.0
fail;FAIL;20/9/2025;6:06:00 ðì;Visa;Ahvaz;63489.0
success;SUCCESS;18/9/2025;9:09:00 ðì;Visa;Shiraz;471227.0
fail;FAIL;11/9/2025;1:01:00 ðì;Master Card;Tehran;1387769.0
success;SUCCESS;15/9/2025;1:13:00 ìì;Master Card;Tehran;443463.0
Success;SUCCESS;17/9/2025;8:08:00 ðì;Discover;Tehran;545116.0
success;SUCCESS;26/9/2025;6:12:00 ìì;Amex;Tehran;1883871.0
success;SUCCESS;12/9/2025;7:40:00 ìì;Amex;Tehran;63489.0
FAIL;FAIL;7/9/2025;9:00:00 ðì;Amex;Karaj;1768588.0
success;SUCCESS;10/9/2025;6:45:00 ìì;Discover;Tehran;1000.0
fail;FAIL;26/9/2025;1:13:00 ìì;Visa;Tabriz;650000.0
fail;FAIL;25/9/2025;6:06:00 ðì;Visa;Isfahan;1463119.0
fail;FAIL;10/9/2025;5:17:00 ìì;Master Card;Tehran;914282.0
fail;FAIL;27/9/2025;12:00:00 ðì;Discover;Ahvaz;1578078.0
fail;FAIL;13/9/2025;5:56:00 ðì;Master Card;Tehran;914282.0
success;SUCCESS;19/9/2025;8:08:00 ðì;Discover;karaj;1578078.0
fail;FAIL;13/9/2025;2:11:00 ìì;Discover;Isfahan;63489.0
fail;FAIL;21/9/2025;2:55:00 ìì;visa;Tehran;12345.0
success;SUCCESS;8/9/2025;4:04:00 ðì;Amex;Tabriz;976246.0
fail;FAIL;4/9/2025;6:12:00 ìì;Master Card;Tehran;850000.0
fail;FAIL;15/9/2025;7:19:00 ìì;Amex;Isfahan;100.5
Success;SUCCESS;28/9/2025;6:12:00 ìì;Amex;Tehran;1463119.0
fail;FAIL;11/9/2025;6:06:00 ðì;Amex;Tehran;200000.0
success;SUCCESS;11/9/2025;7:29:00 ìì;Master Card;karaj;200000.0
FAIL;FAIL;1/9/2025;2:11:00 ìì;Visa;Shiraz;914282.0
fail;FAIL;17/9/2025;1:13:00 ìì;Visa;Tehran;1463119.0
success;SUCCESS;15/9/2025;10:27:00 ìì;Master Card;Tehran;450000.0
fail;FAIL;20/9/2025;9:21:00 ìì;Amex;Tehran ;774681.0
fail;FAIL;6/9/2025;8:33:00 ìì;Master Card;Tehran;1578078.0
success;SUCCESS;24/9/2025;2:02:00 ìì;Visa;Mashhad;419089.0
FAIL;FAIL;22/9/2025;2:30:00 ìì;Master Card;Tabriz;343679.0
success;SUCCESS;28/9/2025;2:00:00 ìì;Visa;Isfahan;1578078.0
Success;SUCCESS;25/9/2025;4:40:00 ìì;Master Card;Shiraz;914282.0
fail;FAIL;9/9/2025;2:55:00 ìì;Master Card;Karaj;205000.0
success;SUCCESS;18/9/2025;5:17:00 ìì;Visa;Tabriz;5000.0
success;SUCCESS;26/9/2025;12:44:00 ìì;Master Card;Isfahan;1.0
fail;FAIL;17/9/2025;8:33:00 ìì;Discover;Tehran;412308.0
success;SUCCESS;20/9/2025;2:30:00 ðì;Master Card;Tabriz;177050.0
Success;SUCCESS;24/9/2025;11:11:00 ðì;Master Card;Tehran;583952.0
fail;FAIL;1/9/2025;4:16:00 ìì;Visa;Tabriz;1578078.0
success;SUCCESS;6/9/2025;2:02:00 ìì;Master Card;Tehran;914465.0
fail;FAIL;27/9/2025;4:16:00 ìì;Discover;Qom;100.5
fail;FAIL;2/9/2025;6:06:00 ðì;Visa;Tehran;200000.0
success;SUCCESS;15/9/2025;6:12:00 ìì;Visa;Tehran;1578078.0
success;SUCCESS;29/9/2025;11:11:00 ðì;Amex;Tabriz;1768588.0
fail;FAIL;6/9/2025;12:12:00 ìì;Master Card;Tabriz;452545.0
fail;FAIL;30/9/2025;7:51:00 ìì;Visa;Tehran;100.5
success;SUCCESS;18/9/2025;1:10:00 ìì;Master Card;Tehran;12345.0
Success;SUCCESS;14/9/2025;2:24:00 ðì;Amex;Isfahan;450000.0
success;SUCCESS;10/9/2025;7:08:00 ðì;Master Card;Tehran;914282.0
success;SUCCESS;14/9/2025;1:13:00 ìì;Visa;Qom;650000.0
success;SUCCESS;13/9/2025;7:40:00 ìì;Master Card;Tabriz;1.0
success;SUCCESS;30/9/2025;2:24:00 ðì;Master Card;Ahvaz;1050805.0
fail;FAIL;6/9/2025;12:44:00 ìì;Visa;Tehran;1578078.0
success;SUCCESS;29/9/2025;1:10:00 ìì;visa;Isfahan;1387769.0
Success;SUCCESS;8/9/2025;10:48:00 ðì;Master Card;Tehran;545116.0
success;SUCCESS;13/9/2025;5:07:00 ìì;Visa;Isfahan;914465.0
fail;FAIL;12/9/2025;2:02:00 ìì;Discover;Mashhad;585954.0
fail;FAIL;1/9/2025;7:32:00 ðì;Visa;Qom;900000.0
success;SUCCESS;17/9/2025;4:40:00 ðì;Discover;Tabriz;452545.0
fail;FAIL;13/9/2025;1:13:00 ìì;Discover;Ahvaz;585954.0
success;SUCCESS;18/9/2025;5:23:00 ðì;Master Card;Qom;585954.0
success;SUCCESS;11/9/2025;10:48:00 ðì;Visa;Tehran;650000.0
success;SUCCESS;12/9/2025;7:40:00 ìì;Master Card;Tehran;120000.0
success;SUCCESS;6/9/2025;1:51:00 ðì;Visa;karaj;177050.0
success;SUCCESS;9/9/2025;11:11:00 ðì;Visa;Ahvaz;555555.0
success;SUCCESS;4/9/2025;9:23:00 ìì;Visa;Tehran;900000.0
success;SUCCESS;3/9/2025;4:40:00 ðì;Visa;Qom;1782689.0
Success;SUCCESS;28/9/2025;4:15:00 ðì;Discover;Mashhad;1782689.0
success;SUCCESS;24/9/2025;7:51:00 ìì;Master Card;Tehran;12345.0
fail;FAIL;26/9/2025;9:23:00 ìì;Visa;Karaj;300000.0
fail;FAIL;30/9/2025;7:32:00 ðì;Visa;Isfahan;333333.0
fail;FAIL;25/9/2025;6:00:00 ìì;Visa;Tabriz;419089.0
fail;FAIL;11/9/2025;9:45:00 ðì;Visa;Tehran;100.5
success;SUCCESS;5/9/2025;1:13:00 ìì;Master Card;Tabriz;452545.0
success;SUCCESS;25/9/2025;2:30:00 ìì;Master Card;Tehran;850000.0
success;SUCCESS;18/9/2025;9:45:00 ðì;Amex;Mashhad;200000.0
success;SUCCESS;19/9/2025;7:07:00 ðì;Master Card;Mashhad;250000.0
fail;FAIL;23/9/2025;3:27:00 ðì;Amex;Ahvaz;123456.0
success;SUCCESS;23/9/2025;7:08:00 ðì;Visa;Mashhad;976246.0
fail;FAIL;6/9/2025;6:45:00 ìì;Discover;Mashhad;471227.0
fail;FAIL;22/9/2025;8:08:00 ðì;Master Card;Tabriz;123456.0
fail;FAIL;18/9/2025;12:00:00 ðì;Visa;Tehran;471227.0
success;SUCCESS;26/9/2025;9:10:00 ìì;Master Card;Tehran;99999.0
success;SUCCESS;6/9/2025;7:32:00 ðì;Master Card;Tehran;850000.0
success;SUCCESS;4/9/2025;2:55:00 ìì;Master Card;Mashhad;850000.0
fail;FAIL;12/9/2025;4:40:00 ðì;Master Card;Tehran;12345.0
fail;FAIL;19/9/2025;2:37:00 ðì;Discover;Isfahan;177050.0
fail;FAIL;29/9/2025;10:48:00 ðì;Amex;Tehran;177050.0
fail;FAIL;27/9/2025;7:51:00 ìì;Discover;Tehran;12345.0
fail;FAIL;2/9/2025;7:08:00 ðì;Discover;Qom;1463119.0
fail;FAIL;17/9/2025;12:00:00 ðì;Amex;Tehran;1158713.0
success;SUCCESS;11/9/2025;11:11:00 ðì;Master Card;Shiraz;585954.0
FAIL;FAIL;11/9/2025;4:40:00 ìì;Master Card;karaj;914282.0
success;SUCCESS;21/9/2025;12:44:00 ìì;Master Card;Qom;343679.0
fail;FAIL;16/9/2025;2:30:00 ðì;Discover;Tabriz;1782689.0
fail;FAIL;2/9/2025;9:10:00 ìì;Discover;Tehran;1578078.0
fail;FAIL;23/9/2025;2:00:00 ìì;Amex;Karaj;250000.0
success;SUCCESS;13/9/2025;7:29:00 ìì;Visa;Mashhad;471227.0
success;SUCCESS;10/9/2025;5:17:00 ìì;Amex;Tehran;200000.0
success;SUCCESS;8/9/2025;2:54:00 ðì;Master Card;Tabriz;100000.0
